id,def_year,data_year,class,def,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
6368562548,2019,2018,1,"1,00",0.134445936,0.026200619,6.437934028,0,3.821826281,0.155329333,0.089805684,0,0.00622798,0.010970415,4.206920698,0.181943019,1.083327715,0.093940875,0,0.667534722,1.103755141,4.860378885,6.437934028
6286585123,2017,2015,1,"1,00",0.505452563,-0.216739368,0.971952535,0.020174482,0,1.022050717,-0.282442748,0.004705882,-0.050556439,-0.07306434,4.287077426,0.108298887,0.003858875,-1.238903394,0.041065483,-0.536610343,0.425083241,8.668687982,0.928827445
7742574138,2018,2017,1,"1,00",0.090721619,0.104141518,9.936646838,0.01355312,0.338276182,0.099773355,0.002391167,0.012845968,0.098707801,0.007055235,1.055048503,0.821042907,0.462243192,-0.005994877,0.015034487,-0.059726988,1.002652524,1.160315809,10.02271603
2893050014,2019,2018,1,"1,00",0.058603227,0.01980874,16.0639068,0.142671839,5.929604434,0.062251357,-0.22450704,0.566953714,0.078716577,-0.008636191,0.251646361,0.867149663,0.512529159,0.53176474,0.151553355,-0.337946609,0.761517092,0.267311689,1.417068469
9378745726,2017,2015,1,"1,00",0.348206681,-0.010468913,1.871857589,0.002259392,0,0.534228675,0.347283997,0.000528977,-0.002451021,0.044229677,4.271245387,0.152600298,1.126751361,0.347592886,0.003466425,0.997316211,1.532813067,6.553067151,1.871857589
1983379481,2017,2016,1,"1,00",0.269457162,0.065402224,2.711165049,0.000981033,0,0.368845121,0.269457162,0.000250553,0.016703554,0.061151079,3.915467626,0.186578695,1.367502238,0.269457162,0.001342883,1,1.368845121,5.359668756,2.711165049
1983379481,2017,2015,1,"1,00",0.03594301,0.028240937,26.82182104,0.000197489,0,0.037283076,0.03594301,5.29E-05,0.007559624,0.022259839,3.735759628,0.00025677,1.037078224,0.03594301,0.000204852,1,1.037283076,3.875040239,26.82182104
6589079758,2017,2016,1,"1,00",0.471050059,0.18458907,1.12291662,0.004525752,0.572546763,0.890538071,0.391700663,0.00202978,0.082787373,0.122014703,2.229676611,0.189832043,0.847837876,0.425460714,0.008556107,0.831547847,1.740525016,4.215288518,1.12291662
9045296130,2016,2015,1,"1,00",0.142664663,0.01993074,5.363870355,0.000319186,4.056405896,0.166404739,-0.051692531,0.000401178,0.025050547,0.023181913,0.795620943,0.951539121,0.822492167,-0.201520115,0.000417108,-1.007909795,0.932448794,0.928016039,6.009444235
2683481955,2016,2015,3,"1,00",0.433991599,0.03867765,1.293696185,0.000627353,1.578279267,0.766758229,0.278326332,0.000387466,0.02388814,-0.057225465,1.61911516,0.309063342,1.482579153,0.326003638,0.001117373,0.630821444,1.495724835,2.860585032,1.304192068
3024918254,2019,2017,1,"1,00",0.883806438,0.101034494,0.131469468,0.963325336,0,7.606328774,0.854859315,2.264079092,0.237458806,0.101159131,0.425482192,0.273086781,0,0.880342703,8.290694556,0.967247215,8.357200322,3.661839635,0.131469468
6942043758,2019,2017,1,"1,00",0.037741203,-0.107973893,25.4962406,0.020998865,0,0.039221469,-0.023339955,0.013245033,-0.068104528,0.005533485,1.585414302,0.606944693,0.947655559,-0.02485833,0.021822471,-0.618421053,0.975744618,1.647596579,25.4962406
9360568568,2017,2016,1,"1,00",0.005207218,0.003832908,188.6860759,6.59E-06,3.198624248,0.005234492,0.017470545,8.69E-06,0.005051975,0.002999094,0.7586949,1.295025781,0.989756298,0.005207218,6.71E-06,1,1.017781192,0.762668796,191.0405063
1229247685,2017,2015,1,"1,00",-23.26170678,1.148796499,-1.042989107,0.00131291,0,-0.958782784,-23.26170678,0.000141489,0.123803235,-2,9.279212254,2.58869028,0.041163101,-23.26170678,5.41E-05,1,0.041217216,0.382463292,-1.042989107
3193110916,2019,2017,1,"1,00",-0.005958003,0.073809073,-131.7372587,0,3.149787812,-0.005922715,-0.339887799,0,0.215983909,-0.009796798,0.341734129,2.263360135,0.393616363,-1.260563747,0,94.15149095,0.566961759,0.339710135,-168.8414788
899128246,2017,2016,3,"1,00",0.326363148,0.012934891,0.813033602,0.033819883,32.55335968,0.484479356,-0.176257062,0.058860168,0.022511901,-0.228737953,0.574580127,0.43956044,0.035177596,-6.561549498,0.127456647,-1.79110206,0.335741811,0.852952338,2.064071434
755692767,2019,2016,1,"1,00",-0.424307494,-0.309702752,-3.353817235,0.030522409,-0.297048336,-0.297904417,-0.952544557,0.04467894,-0.453345308,-0.265560293,0.68314979,1.948405927,0.285628136,-2.02712218,0.021448588,2.247831116,0.330631602,0.47963645,-3.356781377
1114254233,2016,2015,1,"1,00",0.047156545,0.036136111,20.09801303,0.06584346,3.687686691,0.049490338,-0.064204262,0.041199767,0.022611195,0.022097538,1.598151278,0.508901798,0.794169596,-0.078427899,0.069473238,-1.469464314,0.932256325,1.677244325,20.20596408
457955618,2019,2016,1,"1,00",-0.607874712,-0.292215276,-2.645075836,0.048861735,-0.004997434,-0.378060994,-0.760680117,0.079365079,-0.474639075,0.001420858,0.615657857,2.609264815,0.451583764,-0.897881222,0.030389019,1.25137648,0.526903364,0.382901636,-2.645075836
6752188412,2019,2016,1,"1,00",0.003305921,0.004800056,301.4911032,0.000741185,0,0.003316847,0.003294156,0.000851547,0.00551478,0.003305921,0.870398475,1.145114418,0.657160731,0.003305921,0.000743635,1,1.003305044,0.87327518,301.4911032
4358998521,2018,2017,3,"1,00",-0.275741827,0.022145851,-4.626580739,0.0979715,2.271006813,-0.216142343,-0.32,0.075178491,0.016993632,-0.007527242,1.303185247,0.94034862,0.664169886,-0.334818453,0.076795711,1.160505837,0.74916555,1.021511735,-4.626580739
4077513094,2019,2018,3,"1,00",-1.070450916,-0.685222672,-1.934185758,0.016565762,-1.062295882,-0.517013423,-1.076254504,0.10006731,-4.139163114,-1.070460201,0.165546187,8.109771147,0.472173511,-1.082537103,0.00800104,1.005421629,0.480183522,0.079956586,-1.934185758
5205457083,2018,2017,1,"1,00",0.011857708,0.044310381,83.33333333,0.062200957,19.69953052,0.012,0.011857708,0.009244087,0.006585253,-0.00020803,6.728728937,0.01712784,0.934105263,0.011857708,0.062947368,1,1.012,6.809473684,83.33333333
177128294,2018,2017,1,"1,00",0.657917248,0.076122192,0.348867447,0.080230516,1.478633742,1.923269281,0.737449912,0.006924758,0.006570166,0.154034037,11.58603845,0.01981056,1.791820216,0.646234431,0.349548843,0.949804968,4.212926638,33.86911029,0.519947992
7760323863,2016,2015,1,"1,00",-0.123581296,-0.13885466,-8.16242456,0.008560866,-0.999065857,-0.109988744,-0.042998897,0.004387933,-0.071170947,-0.157435631,1.951002011,0.504778526,0.334208779,-0.163459924,0.008486836,1.277355025,0.957372939,1.736413749,-9.091839412
